seconds,107_flow,107_density,107_speed,105_flow,105_density,105_speed,108_flow,108_density,108_speed,103_flow,103_density,103_speed
445,1.9449563759828763,0.04062541226129565,50.88655457707391,9.015061696769553,0.08210409636657433,108.65892945671165,4.482524070598137,0.04693053898797484,98.59762444559745,3,0.1,30.0
446,1.8549605306511738,0.039549976141172255,49.286969292590676,9.394579630410547,0.08197989671261487,113.63342085131053,4.341331301969743,0.04512763051292962,99.41145612696911,1,0.083,12.04819277
447,1.7735357182082048,0.03938119536582252,47.11398062091538,9.071286332276209,0.08388657321617536,108.41343119023334,4.1183473684488145,0.04502023713074584,94.27270272916253,5,0.1,50.0
448,1.6998656498074234,0.03817028790241085,46.198363418923435,9.064497157773713,0.08564975671939676,106.45887821973493,4.202314285739403,0.04381830978496053,99.99158701209944,3,0.168,17.85714286
449,1.6332117783971927,0.038386874197419346,44.153307353311675,9.058354571319075,0.08579739893659707,106.14955736071255,4.468760544240412,0.045207042186392855,101.88410383951854,2,0.14,14.28571429
450,1.5729058947403174,0.03803256875004608,42.69548321013914,9.433749374050592,0.08509288475215926,111.83210680254945,4.424116682884183,0.043987323882926865,103.93864538813582,5,0.131,38.16793893
451,1.518343428574573,0.039913064869089306,40.277598362506836,9.582916100331488,0.08354118144242981,116.40845100230663,4.66943890356188,0.04436948351312431,107.92861566545622,2,0.095,21.05263158
452,1.4689773877579468,0.041699122214890326,38.06501323750618,9.908352662204681,0.08564202130505555,117.04631858303932,4.796159007984558,0.04490572317854104,109.07827131636516,3,0.056,53.57142857
453,1.4243128746381424,0.040860052384900765,37.33552677774368,9.059938122947091,0.0862856383236217,106.92976546274987,4.720334340557457,0.045581368590108556,106.01587185004468,6,0.191,31.41361257
454,1.383902124672605,0.041963327776814975,35.59574295224428,9.244705920761653,0.0854965299118482,110.17699170439275,4.3660167843138895,0.04424980967676488,98.93298592337375,3,0.162,18.51851852
455,1.537816208037119,0.04139539179807069,40.142180131078156,8.840448214022448,0.0850111461107198,105.60671199254581,4.426396138188757,0.04544506589802537,97.89443193162387,4,0.137,29.19708029
456,1.4865956167954884,0.040500592579206816,39.29530583288024,9.046119812686976,0.08556246552874648,107.08658460277954,4.5762631726469705,0.045002678669642,102.57675493813588,4,0.095,42.10526316
457,1.7259674628149657,0.041595774238329976,42.8789030792726,9.517917925764408,0.0850327069069611,113.55452892632434,4.616619060966307,0.04365004260586657,108.26826992498007,2,0.134,14.92537313
458,1.6568277044516355,0.04271363697753665,40.58091230981806,9.468592409024941,0.08363911577296482,114.91513656191249,4.748369626588563,0.04337860997673642,111.96260836069625,7,0.11,63.63636364
459,1.6895107802181464,0.0422858831701522,41.69945222316873,8.757297893879707,0.0818449142707777,106.91028522553987,4.677096328818223,0.044313980455142475,108.4602618425347,2,0.12,16.66666667
460,1.6238430868640372,0.04308405305870914,39.60777506953361,8.018507618272116,0.08277397005451316,97.76807049644084,4.99356334512125,0.04443645850703367,114.83915085753141,3,0.124,24.19354839
461,1.5644294595436525,0.04088557181502255,40.59751077719707,7.350078321293819,0.08144311576360715,89.841100327256,4.994176359871607,0.04424251007779237,115.13299632824271,1,0.126,7.936507937
462,1.5106742729204474,0.041690120499306114,38.66158310984497,7.22149943355155,0.07936281902421599,90.87253276275543,4.709016706550502,0.04300036626085976,110.27295516364816,7,0.137,51.09489051
463,1.4620386278804047,0.04076725188032458,37.95571805176449,6.914689963689497,0.07938540768857638,87.00383976439777,4.4510151154504545,0.04221937899792074,105.24422270711025,5,0.147,34.01360544
464,1.4180349490346518,0.0412021167488651,36.44172809731073,7.208529014766688,0.07967251171823578,90.27578105350274,4.503299390169459,0.042388961950499716,106.0434742207188,1,0.098,10.20408163
465,1.3782220967456373,0.04096064534421128,35.43414151375733,7.8553357752650985,0.08225608203078474,94.16248212459772,4.264889924439034,0.041475727479023554,101.75129665303129,3,0.137,21.89781022
466,1.3422009446746244,0.04112312359714354,34.29160422673282,7.58339903476366,0.08436502659928144,89.75583814225509,4.334900407825793,0.04217327724292607,101.81869853369498,2,0.133,15.03759398
467,1.4048484737532316,0.04033891077836796,36.817242948948746,7.527837221929026,0.0866921669231594,87.33511406108794,4.3030051308900035,0.04341391750550454,99.02299087524784,4,0.102,39.21568627
468,1.3662914762529237,0.0409415542280472,35.35165518523934,7.858519391269119,0.08952148435904897,88.01764778955575,4.464623689852861,0.0441935444097422,100.66642696331948,3,0.122,24.59016393
469,1.7123589547050262,0.042248707825376035,40.69563227521654,8.157708020672061,0.08990991442009191,90.8275258572171,4.706088100343065,0.04402273065643342,106.80241864300335,4,0.136,29.41176471
470,1.6445152447331188,0.039579518699149746,43.51628634424353,8.237926304417579,0.0898423035229403,91.78651015652976,4.543603519358011,0.04432532773677309,102.68402848938399,3,0.115,26.08695652
471,1.583132840472822,0.038561363489706915,42.6685814181251,8.310504751615905,0.08955256033027932,92.91985546543168,4.682307946085819,0.04376101080946137,107.78554958563313,4,0.072,55.55555556
472,1.7180725699516008,0.040603138395449115,43.36681175925604,8.376170965747724,0.09188088791787177,91.58914241348582,4.331611951220503,0.04286948597046505,100.28880842890617,1,0.067,14.92537313
473,1.7449228013847817,0.04101130511969206,43.47992068218404,8.911773730914607,0.09375889859236018,94.8137982502967,4.109553670151883,0.04168191587803981,97.00315750043892,2,0.145,13.79310345
